fitness
0.00334556450005552
0.005619348322657647
0.007383907501794074
0.011682819234796415
0.00478594828161194
0.002222788402182818
0.002657742747463221
0.009198278627910117
0.0032708734834874242
0.0022613964018671773
0.0032019747829861167
0.0035858801253643158
0.0068305776539792085
0.006374555448040997
0.006169238600457039
0.006267604057886178
0.004449353706658332
0.006439516732438921
0.007577099563800704
0.00535616458303112
0.002092593858968872
0.004369436100859492
0.004499498030615445
0.005335885481863034
0.002674683031980596
0.004418936379192662
0.002274408421766072
0.007711671868957826
0.003411978972878149
0.00561630316736883
0.0035412493516884247
0.002656430687043798
0.0027570531033025425
0.0035019866498555707
0.007784108399342404
0.005827281502871262
0.0017498951061623025
0.006820769504667812
0.00839268865262044
0.008159421872484973
0.002190336930315784
0.004277014185945394
0.010049835608882507
0.00358733343532025
0.003073565998232386
0.001592261825124286
0.007299321677372905
0.006705352374364981
0.010547100597527947
0.004782450908085156
0.00423714945438336
0.006559210100029578
0.008256162374970177
0.00290396662944703
0.004400200940623211
0.0018039457818912474
0.004275679197956794
0.0021583338300712462
0.0023676565149171047
0.0040812039990467674
0.007231119354781601
0.0035583921688027154
0.0017778568273247863
0.004959550514947342
0.006295658548037597
0.008648014437405482
0.004791186026750882
0.006693833288118345
0.006306284866010703
0.0023943743986198918
0.0015254024497299845
0.006268831669828945
0.005125259895973233
0.0042047194077778904
0.0077401600434297
0.004858154995379227
0.006360983127383424
0.0019179200311296718
0.0018112574757940259
0.0013541425376328853
0.006160798027412984
0.008421982544952744
0.010437483736183584
0.0061446027318621255
0.007961240266283642
0.003225355401824448
0.0037570995506226446
0.006578702733130104
0.003599146558994182
0.0017126746722877506
0.00386251484722111
0.003502890412140136
0.005724721624791318
0.006988808764635923
0.0034988500802666245
0.0018742781795713093
0.002145225029572817
0.00182159327005893
0.0034116614151824542
0.005701196855856683
